2838; 2842; 371; 806; 2978; 3263; 2970; 2974; 2895; 3263
2625; 1559; 409; 903; 2835; 2002; 2756; 1707; 2756; 2030
2816; 2461; 247; 382; 2936; 2646; 2924; 2504; 2849; 2647
2436; 359; 416; 1207; 2651; 1017; 2601; 781; 2560; 1044
2754; 650; 482; 757; 2979; 1027; 3058; 856; 2921; 994
3084; 5; 326; 641; 3247; 367; 3290; 226; 3192; 353
3207; 559; 246; 235; 3323; 686; 3406; 653; 3301; 632
3395; 215; 395; 413; 3591; 418; 3652; 320; 3551; 396
3656; 1; 206; 204; 3757; 99; 3786; 23; 3718; 81
2645; 1; 507; 550; 2903; 269; 2968; 192; 2874; 247
2240; 276; 304; 623; 2392; 551; 2341; 439; 2359; 569
2037; 1; 254; 278; 2131; 131; 2095; 73; 2109; 142
2215; 20; 541; 1331; 2488; 785; 2543; 591; 2429; 750
1962; 1358; 442; 651; 2176; 1681; 2235; 1527; 2101; 1651
1828; 2011; 318; 189; 1982; 2110; 2017; 2060; 1917; 2075
1032; 1; 1202; 1446; 1658; 702; 1474; 474; 1613; 742
1223; 643; 773; 2265; 1602; 1806; 1485; 1338; 1502; 1822
439; 113; 896; 1180; 862; 664; 745; 525; 773; 781
568; 552; 420; 372; 764; 724; 637; 647; 685; 821
1; 1; 690; 642; 342; 305; 230; 147; 245; 376
