2417; 754; 289; 231; 2557; 894; 2524; 828; 2491; 919
2523; 987; 609; 762; 2810; 1335; 2702; 1120; 2723; 1371
2958; 1756; 297; 404; 3107; 1971; 3071; 1853; 3040; 1981
3076; 2155; 292; 460; 3219; 2370; 3188; 2216; 3163; 2380
3235; 2627; 1054; 1021; 3690; 3174; 3470; 2877; 3644; 3205
2953; 2831; 742; 817; 3352; 3200; 3470; 3005; 3306; 3148
3527; 2630; 307; 195; 3676; 2725; 3713; 2655; 3626; 2704
3653; 859; 783; 1762; 4023; 1814; 4177; 1321; 3955; 1789
4232; 5; 333; 857; 4411; 430; 4448; 184; 4356; 418
2406; 354; 124; 401; 2469; 539; 2446; 421; 2446; 544
2282; 51; 185; 307; 2369; 208; 2330; 110; 2354; 210
2063; 2286; 85; 234; 2098; 2412; 2107; 2340; 2076; 2406
2069; 2517; 79; 347; 2104; 2693; 2091; 2558; 2076; 2696
2063; 2857; 82; 442; 2098; 3078; 2104; 2902; 2073; 3072
2063; 3296; 76; 208; 2091; 3400; 2085; 3328; 2066; 3400
