536; 3246; 214; 402; 648; 3467; 662; 3396; 600; 3456
1564; 2412; 987; 1236; 2060; 3010; 2102; 2965; 2034; 2991
1568; 2870; 357; 254; 1716; 2976; 1764; 2957; 1696; 2944
1796; 1730; 872; 1145; 2166; 2380; 2217; 2316; 2127; 2354
2545; 1579; 261; 154; 2664; 1672; 2703; 1637; 2629; 1649
2677; 865; 611; 714; 2944; 1270; 2980; 1218; 2902; 1251
2019; 272; 604; 1534; 2345; 991; 2361; 931; 2312; 974
2554; 154; 86; 119; 2590; 223; 2596; 194; 2564; 216
1885; 1806; 205; 294; 1987; 1945; 2017; 1892; 1955; 1917
1505; 1952; 319; 716; 1684; 2330; 1713; 2236; 1625; 2301
1557; 2141; 622; 801; 1893; 2551; 1964; 2470; 1857; 2516
1199; 2452; 189; 404; 1277; 2654; 1277; 2563; 1212; 2661
922; 2481; 283; 231; 1101; 2595; 1033; 2556; 1062; 2638
873; 2146; 176; 329; 951; 2315; 951; 2182; 893; 2315
874; 2401; 78; 71; 919; 2436; 900; 2424; 907; 2450
774; 2275; 126; 164; 840; 2361; 826; 2343; 825; 2372
1019; 1930; 155; 279; 1103; 2080; 1090; 2024; 1056; 2097
1075; 2212; 137; 668; 1137; 2506; 1137; 2418; 1090; 2506
710; 1871; 213; 316; 809; 2023; 794; 1993; 792; 2036
722; 1784; 51; 88; 745; 1840; 747; 1808; 728; 1838
937; 1314; 282; 833; 1055; 1778; 1073; 1727; 1034; 1768
1110; 1896; 157; 547; 1189; 2219; 1180; 2136; 1145; 2228
1071; 1306; 127; 564; 1158; 1599; 1141; 1498; 1123; 1603
804; 1; 349; 1295; 981; 593; 965; 535; 953; 601
1130; 1081; 66; 210; 1171; 1210; 1169; 1164; 1153; 1210
1236; 3049; 240; 599; 1343; 3347; 1343; 3237; 1262; 3357
4396; 3108; 304; 193; 4539; 3194; 4580; 3170; 4506; 3170
4593; 2923; 222; 181; 4712; 3014; 4728; 2981; 4679; 2997
4200; 3134; 136; 184; 4278; 3227; 4260; 3193; 4242; 3244
4152; 2709; 143; 418; 4215; 2940; 4201; 2863; 4182; 2951
4149; 2144; 140; 558; 4212; 2421; 4220; 2340; 4178; 2415
4226; 946; 458; 1758; 4462; 1857; 4492; 1749; 4432; 1852
4624; 636; 207; 295; 4728; 794; 4757; 730; 4698; 779
4752; 358; 119; 272; 4801; 503; 4809; 443; 4770; 495
4786; 1; 179; 349; 4884; 172; 4902; 117; 4856; 164
4411; 2240; 147; 131; 4485; 2315; 4512; 2301; 4476; 2299
4541; 1993; 322; 295; 4701; 2160; 4719; 2143; 4687; 2146
4861; 1877; 198; 162; 4959; 1945; 4997; 1927; 4949; 1931
5065; 1798; 407; 117; 5237; 1855; 5284; 1850; 5237; 1838
5107; 2935; 163; 386; 5179; 3134; 5185; 3074; 5149; 3125
5137; 3204; 133; 130; 5194; 3255; 5234; 3279; 5213; 3231
5026; 2794; 202; 208; 5101; 2887; 5080; 2851; 5083; 2902
4944; 2464; 143; 330; 5004; 2634; 4989; 2581; 4980; 2639
