1982; 2723; 315; 932; 2140; 3203; 2153; 3081; 2084; 3186
2129; 2317; 381; 407; 2339; 2547; 2385; 2488; 2286; 2508
2372; 1523; 453; 781; 2569; 1923; 2615; 1772; 2490; 1890
2621; 484; 386; 1036; 2800; 1049; 2832; 901; 2723; 1024
4216; 2690; 219; 460; 4319; 2928; 4301; 2882; 4292; 2943
4240; 2596; 61; 94; 4270; 2657; 4270; 2629; 4252; 2654
4342; 3500; 119; 92; 4419; 3554; 4401; 3539; 4398; 3573
4285; 3374; 116; 166; 4355; 3463; 4344; 3439; 4334; 3470
4411; 1890; 542; 1256; 4660; 2491; 4678; 2448; 4635; 2482
4870; 1549; 95; 340; 4915; 1731; 4920; 1695; 4893; 1727
4627; 1427; 182; 1253; 4714; 2010; 4722; 1879; 4671; 2006
4626; 1; 190; 1434; 4717; 696; 4709; 601; 4662; 704
4509; 2685; 194; 521; 4623; 2978; 4612; 2902; 4551; 2993
4464; 3183; 224; 465; 4589; 3400; 4608; 3320; 4521; 3385
4361; 3122; 270; 526; 4464; 3377; 4487; 3305; 4395; 3347
4689; 3530; 223; 118; 4771; 3632; 4780; 3616; 4703; 3604
699; 3164; 277; 484; 833; 3464; 819; 3319; 755; 3466
141; 3082; 153; 566; 218; 3368; 209; 3293; 188; 3377
