2060; 1; 410; 947; 2259; 514; 2315; 303; 2180; 486
2004; 948; 275; 593; 2140; 1262; 2176; 1083; 2052; 1274
1907; 1533; 319; 547; 2067; 1815; 2098; 1606; 1981; 1797
1028; 2813; 627; 832; 1349; 3277; 1449; 3065; 1240; 3203
1523; 2078; 589; 884; 1824; 2538; 1893; 2358; 1749; 2508
1; 2737; 1723; 911; 784; 3198; 543; 3085; 756; 3251
986; 2905; 214; 440; 1099; 3094; 1114; 2956; 1020; 3075
1004; 2679; 210; 223; 1102; 2777; 1095; 2711; 1026; 2786
964; 2428; 223; 251; 1067; 2544; 1051; 2447; 979; 2563
649; 1206; 512; 1219; 932; 1844; 854; 1561; 825; 1885
