3587; 2069; 249; 845; 3727; 2475; 3744; 2221; 3657; 2470
3657; 1468; 238; 601; 3782; 1777; 3809; 1566; 3700; 1771
3690; 732; 217; 742; 3792; 1143; 3782; 943; 3717; 1154
3505; 2913; 260; 227; 3619; 3016; 3662; 2940; 3570; 2973
3809; 1868; 265; 477; 3922; 2123; 3939; 1998; 3841; 2123
3338; 2345; 655; 774; 3668; 2735; 3782; 2572; 3598; 2702
3013; 3130; 585; 244; 3283; 3249; 3375; 3157; 3218; 3200
3917; 1021; 190; 856; 4009; 1471; 4025; 1260; 3977; 1465
3982; 843; 125; 179; 4025; 935; 4009; 870; 3982; 945
4226; 1916; 216; 180; 4322; 2016; 4380; 1940; 4307; 2000
4043; 2100; 238; 182; 4145; 2187; 4211; 2136; 4130; 2162
1850; 2602; 584; 1046; 2129; 3146; 2045; 2942; 2062; 3174
2020; 2676; 207; 168; 2107; 2757; 2154; 2723; 2079; 2712
2076; 2505; 165; 162; 2149; 2597; 2129; 2553; 2107; 2611
1872; 2226; 318; 324; 2034; 2393; 1967; 2304; 2001; 2419
1679; 1844; 304; 380; 1833; 2028; 1758; 1888; 1797; 2048
1587; 1687; 196; 156; 1682; 1768; 1646; 1721; 1643; 1788
5036; 3269; 318; 379; 5192; 3479; 5234; 3351; 5112; 3456
5157; 2903; 218; 370; 5264; 3124; 5284; 3004; 5194; 3111
