606; 3033; 160; 615; 664; 3336; 686; 3134; 622; 3331
622; 2852; 122; 186; 680; 2942; 675; 2873; 643; 2937
643; 2271; 138; 580; 702; 2554; 712; 2351; 659; 2548
669; 2014; 132; 253; 731; 2145; 743; 2054; 687; 2137
737; 2008; 346; 160; 885; 2078; 964; 2076; 887; 2020
825; 1888; 197; 120; 922; 1951; 940; 1916; 887; 1941
796; 1672; 201; 204; 894; 1778; 858; 1716; 864; 1793
658; 1295; 221; 381; 761; 1504; 720; 1386; 726; 1519
735; 1302; 67; 36; 762; 1320; 770; 1312; 753; 1312
767; 1029; 62; 264; 802; 1171; 819; 1085; 795; 1169
819; 922; 41; 106; 837; 980; 844; 952; 831; 977
854; 895; 26; 26; 866; 908; 873; 902; 862; 903
996; 1102; 699; 1852; 1320; 1990; 1207; 1627; 1272; 2012
1467; 2957; 238; 314; 1570; 3130; 1597; 3000; 1510; 3119
1153; 3265; 487; 383; 1429; 3449; 1505; 3325; 1348; 3390
1250; 3276; 146; 271; 1304; 3428; 1320; 3352; 1272; 3417
1187; 3545; 128; 103; 1244; 3600; 1258; 3570; 1210; 3581
997; 2638; 223; 1010; 1098; 3126; 1134; 2779; 1057; 3121
1098; 2260; 128; 383; 1157; 2442; 1171; 2292; 1111; 2438
1084; 1964; 141; 301; 1143; 2114; 1143; 2023; 1098; 2114
1084; 1465; 105; 506; 1130; 1739; 1130; 1575; 1098; 1739
1162; 870; 114; 684; 1216; 1202; 1225; 947; 1184; 1207
1162; 400; 109; 465; 1207; 628; 1198; 464; 1180; 633
1175; 12; 73; 387; 1207; 212; 1221; 26; 1184; 208
1590; 3217; 141; 169; 1631; 3290; 1677; 3321; 1681; 3239
1695; 3107; 178; 169; 1790; 3203; 1818; 3135; 1759; 3176
1765; 2863; 154; 249; 1839; 2993; 1857; 2909; 1804; 2983
1786; 2639; 133; 221; 1839; 2755; 1839; 2688; 1797; 2751
1793; 2453; 123; 176; 1846; 2562; 1850; 2491; 1807; 2562
1804; 2350; 225; 109; 1909; 2406; 1941; 2378; 1878; 2389
1899; 2203; 267; 147; 2039; 2276; 2081; 2231; 2007; 2255
2043; 1992; 256; 211; 2169; 2122; 2211; 2038; 2130; 2097
2187; 1567; 183; 421; 2260; 1788; 2295; 1644; 2225; 1778
3219; 2923; 104; 351; 3270; 3117; 3259; 3000; 3243; 3120
3267; 3277; 165; 371; 3339; 3458; 3304; 3327; 3312; 3468
3211; 2347; 207; 574; 3294; 2647; 3352; 2437; 3275; 2642
3350; 2219; 133; 128; 3416; 2283; 3432; 2246; 3392; 2272
3416; 2062; 88; 157; 3459; 2128; 3469; 2086; 3437; 2126
3451; 1278; 487; 785; 3698; 1685; 3773; 1538; 3674; 1671
3879; 791; 149; 487; 3961; 1039; 3993; 882; 3940; 1031
3491; 2079; 74; 66; 3522; 2111; 3552; 2116; 3525; 2087
3573; 1770; 723; 364; 3890; 1981; 4041; 1925; 3884; 1959
3671; 1578; 620; 750; 3967; 1969; 4057; 1844; 3948; 1948
4304; 1597; 303; 239; 4459; 1711; 4560; 1655; 4451; 1690
4610; 1434; 367; 229; 4786; 1559; 4913; 1498; 4778; 1535
4977; 1186; 370; 324; 5158; 1338; 5246; 1279; 5145; 1317
3397; 2221; 274; 415; 3517; 2439; 3477; 2348; 3480; 2460
3235; 2064; 160; 215; 3299; 2178; 3264; 2138; 3275; 2200
3004; 1782; 226; 370; 3115; 1955; 3065; 1873; 3094; 1971
2992; 1672; 35; 128; 3011; 1729; 3014; 1682; 3002; 1728
2996; 1561; 31; 110; 3009; 1621; 3006; 1585; 3000; 1621
2997; 1514; 31; 46; 3010; 1541; 3014; 1525; 3002; 1537
3488; 2217; 119; 112; 3543; 2275; 3509; 2271; 3539; 2315
4015; 2761; 265; 173; 4148; 2845; 4086; 2795; 4127; 2869
4383; 3241; 77; 171; 4421; 3329; 4407; 3281; 4409; 3332
4442; 3398; 26; 37; 4455; 3415; 4449; 3405; 4449; 3424
3621; 2290; 489; 475; 3854; 2519; 3780; 2408; 3826; 2548
4470; 3227; 57; 175; 4495; 3313; 4499; 3256; 4475; 3313
4464; 3402; 77; 246; 4496; 3520; 4491; 3417; 4469; 3524
4463; 3153; 60; 73; 4493; 3192; 4488; 3170; 4471; 3199
5123; 2777; 349; 662; 5305; 3129; 5402; 2958; 5285; 3109
5044; 3422; 225; 226; 5154; 3521; 5195; 3462; 5143; 3507
5195; 3255; 191; 164; 5276; 3363; 5319; 3316; 5260; 3350
261; 2885; 380; 417; 446; 3085; 394; 3013; 431; 3104
145; 2648; 182; 239; 224; 2772; 195; 2698; 202; 2784
185; 2892; 79; 44; 227; 2914; 197; 2909; 222; 2926
112; 2869; 73; 50; 152; 2888; 139; 2875; 146; 2900
1; 2648; 157; 223; 51; 2766; 20; 2710; 38; 2774
