2713; 1190; 265; 401; 2842; 1414; 2795; 1244; 2740; 1434
2741; 1593; 210; 852; 2829; 2019; 2853; 1636; 2762; 2010
2737; 2442; 367; 1206; 2919; 3009; 2845; 2653; 2856; 3023
343; 2547; 562; 926; 622; 3017; 531; 2790; 526; 3068
293; 3063; 309; 157; 419; 3123; 338; 3129; 414; 3184
1; 3002; 291; 218; 151; 3113; 55; 3088; 136; 3169
627; 1264; 258; 850; 743; 1730; 728; 1416; 672; 1740
521; 2114; 353; 431; 701; 2322; 749; 2132; 607; 2295
1; 154; 865; 1593; 384; 1011; 152; 604; 296; 1062
407; 885; 407; 382; 596; 1131; 522; 997; 502; 1200
850; 763; 92; 231; 894; 888; 902; 803; 878; 885
811; 996; 110; 133; 860; 1062; 875; 1012; 836; 1054
764; 1128; 111; 75; 816; 1162; 833; 1131; 797; 1150
3850; 1903; 815; 975; 4238; 2446; 4410; 2196; 4212; 2425
3755; 2890; 233; 694; 3837; 3188; 3880; 3421; 3893; 3179
4031; 3106; 414; 254; 4212; 3218; 4104; 3175; 4199; 3261
3880; 2990; 198; 242; 3966; 3119; 3897; 3067; 3949; 3158
4446; 3253; 158; 102; 4520; 3304; 4449; 3299; 4518; 3354
4573; 3230; 203; 127; 4676; 3290; 4613; 3299; 4683; 3348
3654; 2464; 170; 357; 3730; 2637; 3692; 2518; 3706; 2645
4521; 2580; 261; 226; 4648; 2715; 4636; 2632; 4545; 2743
4569; 2798; 305; 297; 4723; 2945; 4676; 2854; 4648; 2968
4954; 2815; 49; 179; 4978; 2907; 4980; 2841; 4957; 2907
3228; 1206; 1089; 751; 3747; 1605; 3523; 1467; 3732; 1651
4157; 1208; 417; 1041; 4337; 1718; 4281; 1378; 4260; 1728
4373; 2238; 304; 407; 4513; 2445; 4477; 2300; 4435; 2460
2462; 927; 282; 310; 2594; 1084; 2521; 1000; 2570; 1104
2889; 1332; 188; 129; 2982; 1401; 2930; 1375; 2973; 1419
3081; 1419; 118; 73; 3137; 1451; 3089; 1440; 3133; 1472
3201; 1384; 129; 103; 3264; 1442; 3217; 1457; 3271; 1473
3499; 1; 904; 745; 3947; 376; 4131; 199; 3917; 353
2072; 747; 1555; 1799; 2854; 1571; 3001; 1368; 2826; 1548
