2619; 1519; 164; 346; 2697; 1698; 2665; 1599; 2666; 1705
2718; 1863; 94; 103; 2759; 1911; 2748; 1883; 2727; 1915
2729; 1967; 79; 82; 2769; 2003; 2767; 1975; 2737; 2003
2731; 2051; 92; 75; 2771; 2096; 2769; 2070; 2743; 2100
2745; 2126; 374; 876; 2896; 2557; 2835; 2331; 2856; 2567
2745; 2881; 306; 285; 2917; 3020; 2823; 2945; 2898; 3046
3037; 3011; 419; 487; 3244; 3263; 3112; 3166; 3216; 3310
3327; 2735; 207; 605; 3433; 3041; 3407; 2931; 3400; 3044
3264; 3122; 76; 43; 3308; 3140; 3281; 3138; 3307; 3152
3340; 3130; 69; 58; 3371; 3154; 3347; 3149; 3370; 3167
1031; 18; 323; 1189; 1220; 635; 1165; 351; 1174; 648
1093; 1; 245; 150; 1187; 63; 1227; 21; 1148; 27
3758; 1; 322; 566; 3925; 300; 3967; 191; 3907; 296
3384; 1; 494; 452; 3635; 229; 3703; 164; 3624; 217
3671; 568; 139; 116; 3737; 616; 3765; 591; 3729; 595
3542; 591; 148; 97; 3615; 632; 3649; 642; 3633; 599
3513; 391; 192; 247; 3598; 536; 3629; 481; 3575; 523
3294; 638; 280; 282; 3414; 777; 3470; 706; 3391; 756
3329; 705; 69; 57; 3363; 732; 3347; 719; 3352; 744
3215; 513; 135; 206; 3274; 617; 3245; 566; 3260; 626
3056; 307; 184; 207; 3140; 417; 3099; 375; 3127; 426
2926; 47; 66; 141; 2956; 114; 2949; 78; 2945; 118
3033; 296; 53; 38; 3055; 316; 3043; 307; 3045; 330
2955; 188; 93; 109; 2999; 241; 2982; 205; 2988; 248
2911; 1; 49; 46; 2932; 21; 2927; 8; 2921; 27
3247; 775; 198; 689; 3343; 1121; 3313; 986; 3308; 1128
3212; 1024; 84; 57; 3247; 1050; 3226; 1040; 3245; 1060
3068; 988; 145; 59; 3154; 1021; 3106; 1014; 3153; 1031
2725; 331; 180; 1081; 2815; 885; 2795; 674; 2768; 893
2869; 907; 194; 206; 2967; 993; 2999; 965; 2943; 968
2999; 621; 296; 285; 3140; 769; 3181; 713; 3095; 738
3195; 144; 282; 479; 3327; 436; 3360; 351; 3293; 419
2496; 1; 643; 714; 2815; 354; 2710; 221; 2794; 370
2404; 1; 331; 625; 2594; 267; 2521; 132; 2546; 299
2461; 209; 139; 152; 2523; 284; 2482; 269; 2509; 344
2359; 168; 108; 166; 2415; 249; 2392; 224; 2393; 287
2166; 1; 254; 252; 2294; 133; 2253; 78; 2258; 165
1598; 1416; 193; 144; 1683; 1483; 1640; 1458; 1674; 1503
1254; 1206; 368; 243; 1437; 1315; 1357; 1264; 1427; 1333
1761; 1434; 39; 73; 1778; 1468; 1775; 1445; 1767; 1469
1706; 1322; 77; 113; 1742; 1385; 1730; 1359; 1732; 1388
