2526; 860; 282; 491; 2660; 1129; 2633; 968; 2586; 1150
2499; 1351; 296; 1123; 2647; 1923; 2674; 1499; 2573; 1909
2533; 2474; 484; 1174; 2754; 3072; 2654; 2716; 2667; 3106
3851; 1553; 807; 1163; 4241; 2178; 4402; 1916; 4200; 2151
3633; 2316; 159; 321; 3696; 2456; 3659; 2339; 3674; 2462
4855; 2636; 250; 775; 4966; 3047; 4952; 2820; 4855; 3050
3757; 2832; 258; 247; 3868; 2951; 3919; 3016; 3916; 2923
3880; 3076; 304; 145; 4009; 3145; 4071; 3208; 4048; 3130
4005; 3026; 160; 136; 4082; 3092; 4031; 3079; 4075; 3128
4276; 3032; 155; 147; 4354; 3117; 4299; 3128; 4367; 3171
4167; 3081; 113; 119; 4218; 3139; 4180; 3137; 4220; 3185
4672; 2605; 45; 145; 4691; 2677; 4691; 2630; 4674; 2675
4312; 2577; 319; 353; 4467; 2754; 4418; 2649; 4386; 2792
4293; 2330; 213; 238; 4386; 2494; 4374; 2402; 4295; 2507
2303; 1158; 280; 207; 2438; 1254; 2361; 1214; 2426; 1276
1929; 763; 221; 242; 2027; 886; 1979; 824; 2007; 906
2102; 990; 235; 214; 2213; 1094; 2160; 1043; 2199; 1111
3697; 987; 574; 1381; 3920; 1705; 3831; 1304; 3806; 1734
2752; 1061; 1099; 718; 3296; 1447; 3024; 1304; 3267; 1497
3494; 1391; 65; 104; 3528; 1446; 3530; 1414; 3513; 1445
3514; 1279; 74; 115; 3553; 1332; 3566; 1301; 3542; 1330
3551; 1117; 62; 162; 3579; 1196; 3586; 1134; 3569; 1195
1; 1054; 1604; 944; 806; 1567; 334; 1352; 780; 1615
1; 662; 361; 545; 172; 949; 21; 700; 134; 966
346; 1097; 96; 191; 383; 1208; 388; 1144; 352; 1194
2691; 1; 726; 705; 3023; 375; 3199; 181; 2993; 354
1918; 707; 879; 1148; 2327; 1297; 2502; 1055; 2298; 1280
1600; 1861; 435; 584; 1807; 2162; 1941; 1899; 1775; 2153
