4981; 2670; 491; 384; 5232; 2859; 5326; 2816; 5215; 2807
4604; 2141; 868; 946; 5068; 2668; 5199; 2532; 5019; 2628
4848; 2888; 260; 191; 4981; 2996; 5001; 2945; 4917; 2983
4518; 2661; 317; 246; 4684; 2759; 4617; 2710; 4646; 2797
4327; 2514; 311; 217; 4486; 2603; 4426; 2550; 4455; 2645
4042; 2175; 426; 337; 4244; 2332; 4185; 2239; 4185; 2341
4040; 1944; 140; 226; 4105; 2059; 4105; 1993; 4045; 2059
4003; 1784; 166; 156; 4080; 1853; 4049; 1811; 4023; 1889
4458; 3087; 355; 409; 4615; 3258; 4673; 3163; 4544; 3234
4141; 2530; 437; 986; 4356; 3041; 4314; 2876; 4260; 3063
3526; 2128; 684; 832; 3879; 2519; 3739; 2364; 3828; 2579
3679; 2479; 207; 289; 3777; 2617; 3705; 2639; 3730; 2541
3450; 2475; 286; 291; 3596; 2614; 3526; 2554; 3535; 2688
3226; 1964; 338; 475; 3370; 2199; 3337; 2108; 3308; 2221
3335; 2474; 120; 175; 3394; 2563; 3348; 2577; 3406; 2621
3184; 2510; 151; 120; 3257; 2565; 3197; 2548; 3244; 2608
3017; 2452; 184; 142; 3104; 2515; 3053; 2486; 3086; 2557
2606; 2215; 411; 308; 2817; 2350; 2702; 2279; 2795; 2388
2464; 2101; 211; 173; 2558; 2177; 2507; 2131; 2538; 2199
2340; 1904; 206; 189; 2424; 1997; 2404; 1946; 2385; 2010
2411; 1717; 277; 277; 2544; 1844; 2598; 1780; 2522; 1824
2602; 1294; 326; 417; 2760; 1526; 2809; 1433; 2733; 1505
2139; 1893; 244; 227; 2253; 2011; 2153; 2068; 2271; 2042
1978; 1966; 160; 151; 2058; 2044; 2021; 2015; 2047; 2068
1845; 1996; 169; 144; 1935; 2067; 1890; 2092; 1954; 2108
3307; 825; 402; 1301; 3493; 1489; 3458; 1273; 3430; 1495
3735; 2056; 121; 120; 3783; 2108; 3806; 2086; 3766; 2091
3799; 1986; 40; 70; 3817; 2019; 3817; 1999; 3802; 2015
3804; 1888; 68; 98; 3831; 1941; 3841; 1915; 3817; 1937
2490; 665; 941; 847; 2958; 1101; 2812; 981; 2922; 1139
2518; 831; 86; 77; 2560; 869; 2534; 886; 2583; 904
2442; 848; 92; 60; 2488; 877; 2456; 876; 2488; 904
2359; 830; 88; 71; 2401; 864; 2373; 855; 2393; 887
2060; 666; 308; 220; 2213; 766; 2141; 722; 2199; 789
1777; 312; 329; 420; 1942; 521; 1848; 400; 1925; 535
1654; 632; 185; 256; 1749; 768; 1730; 705; 1686; 787
1689; 886; 133; 651; 1764; 1232; 1759; 1062; 1706; 1233
1741; 2403; 152; 291; 1823; 2542; 1833; 2464; 1755; 2531
1767; 2140; 129; 260; 1833; 2281; 1834; 2170; 1781; 2280
1718; 1637; 177; 501; 1804; 1889; 1799; 1749; 1749; 1894
1694; 1537; 153; 96; 1769; 1586; 1761; 1553; 1708; 1593
523; 2965; 114; 116; 579; 3017; 621; 3031; 589; 2993
635; 2988; 343; 106; 796; 3039; 869; 3047; 796; 3014
979; 3013; 339; 104; 1134; 3058; 1223; 3063; 1135; 3032
1317; 3038; 613; 81; 1609; 3074; 1706; 3074; 1604; 3048
410; 2960; 111; 113; 473; 3009; 508; 3013; 480; 2969
1462; 3114; 381; 311; 1637; 3276; 1697; 3184; 1564; 3186
1616; 2678; 309; 443; 1765; 2944; 1786; 2861; 1660; 2911
1928; 3035; 205; 123; 2019; 3099; 2057; 3106; 2023; 3074
2132; 3089; 258; 85; 2247; 3124; 2303; 3128; 2249; 3101
1332; 2744; 213; 293; 1441; 2888; 1413; 2787; 1389; 2901
1203; 2465; 252; 278; 1326; 2595; 1296; 2516; 1277; 2613
977; 1961; 368; 500; 1174; 2240; 1097; 2117; 1111; 2278
1; 3103; 426; 179; 176; 3195; 44; 3201; 178; 3251
425; 3148; 570; 253; 694; 3257; 538; 3206; 680; 3302
795; 3389; 294; 197; 968; 3494; 890; 3493; 964; 3580
1071; 3362; 208; 220; 1180; 3459; 1104; 3473; 1180; 3528
1342; 3411; 346; 237; 1525; 3547; 1468; 3461; 1441; 3586
12; 2554; 223; 319; 128; 2720; 148; 2623; 56; 2710
1; 2101; 232; 447; 136; 2325; 115; 2189; 53; 2327
1; 1413; 199; 686; 64; 1814; 38; 1639; 2; 1829
10; 1154; 383; 432; 207; 1333; 254; 1220; 136; 1315
195; 334; 270; 812; 338; 720; 351; 473; 279; 717
74; 1; 416; 780; 254; 357; 197; 165; 197; 370
205; 41; 223; 290; 300; 206; 269; 131; 236; 237
412; 141; 180; 188; 504; 244; 534; 183; 483; 239
525; 1; 98; 136; 574; 64; 591; 7; 562; 61
1535; 68; 2359; 1830; 2631; 1040; 2858; 840; 2604; 1013
