2060; 1; 410; 947; 2259; 514; 2315; 303; 2180; 486
2004; 948; 275; 593; 2140; 1262; 2176; 1083; 2052; 1274
1907; 1533; 319; 547; 2067; 1815; 2098; 1606; 1981; 1797
1028; 2813; 627; 832; 1349; 3277; 1449; 3065; 1240; 3203
1523; 2078; 589; 884; 1824; 2538; 1893; 2358; 1749; 2508
1; 2737; 1723; 911; 784; 3198; 543; 3085; 756; 3251
986; 2905; 214; 440; 1099; 3094; 1114; 2956; 1020; 3075
1004; 2679; 210; 223; 1102; 2777; 1095; 2711; 1026; 2786
964; 2428; 223; 251; 1067; 2544; 1051; 2447; 979; 2563
649; 1206; 512; 1219; 932; 1844; 854; 1561; 825; 1885
4508; 2510; 326; 747; 4654; 2888; 4646; 2699; 4543; 2896
3815; 1216; 329; 265; 3959; 1350; 4008; 1314; 3926; 1311
3643; 1417; 301; 249; 3769; 1538; 3831; 1479; 3736; 1507
3309; 1615; 388; 295; 3489; 1772; 3561; 1710; 3466; 1736
2997; 1840; 381; 263; 3210; 1945; 3280; 1908; 3192; 1903
3056; 1; 2414; 1066; 4062; 508; 4311; 414; 4019; 431
4143; 3348; 318; 274; 4290; 3449; 4201; 3410; 4260; 3527
3877; 3178; 363; 324; 4059; 3317; 3981; 3245; 4017; 3368
3576; 2829; 430; 455; 3785; 3061; 3699; 2974; 3738; 3111
2870; 1894; 304; 385; 3004; 2123; 2976; 2034; 2937; 2148
2992; 2278; 351; 249; 3144; 2387; 3099; 2315; 3089; 2419
3163; 2526; 515; 406; 3432; 2718; 3328; 2613; 3377; 2763
2225; 1903; 699; 338; 2549; 2075; 2738; 2015; 2531; 2020
1957; 1988; 269; 251; 2076; 2088; 2166; 2125; 2099; 2045
1586; 2008; 373; 246; 1765; 2122; 1867; 2063; 1750; 2088
2288; 824; 766; 403; 2637; 1043; 2851; 984; 2627; 974
4122; 18; 1340; 1675; 4817; 826; 4646; 611; 4757; 869
4976; 1704; 496; 1424; 5321; 2405; 5377; 2093; 5215; 2383
5021; 3117; 451; 445; 5382; 3300; 5282; 3133; 5199; 3373
