2717; 657; 417; 1044; 2931; 1231; 2879; 976; 2832; 1248
2902; 1699; 394; 620; 3105; 2012; 3041; 1844; 3006; 2058
3088; 2322; 284; 881; 3222; 2740; 3181; 2514; 3135; 2757
3158; 3198; 330; 450; 3309; 3435; 3274; 3256; 3204; 3464
3169; 1025; 510; 904; 3396; 1483; 3494; 1257; 3349; 1465
3541; 405; 307; 615; 3714; 718; 3749; 607; 3680; 706
3664; 864; 263; 260; 3797; 1008; 3849; 974; 3774; 959
3930; 1; 433; 825; 4172; 428; 4224; 284; 4135; 417
3849; 821; 199; 124; 3947; 881; 3970; 838; 3918; 841
3180; 197; 560; 736; 3474; 581; 3563; 448; 3451; 561
3688; 1; 130; 280; 3748; 125; 3774; 36; 3731; 122
2791; 196; 515; 1438; 3079; 949; 3136; 714; 3008; 935
2519; 304; 324; 355; 2659; 473; 2605; 383; 2630; 489
2430; 1; 156; 303; 2515; 164; 2495; 90; 2488; 171
1479; 6; 1306; 1721; 2148; 875; 1886; 514; 2098; 917
2534; 1705; 394; 644; 2712; 2048; 2801; 1819; 2640; 2031
2399; 2277; 229; 318; 2492; 2421; 2560; 2353; 2441; 2341
1930; 1026; 652; 1997; 2235; 2033; 2128; 1571; 2136; 2066
816; 229; 667; 952; 1163; 724; 970; 449; 1084; 789
1487; 938; 450; 605; 1739; 1203; 1634; 1098; 1688; 1275
1218; 560; 416; 332; 1407; 754; 1293; 636; 1331; 808
1268; 1; 185; 572; 1369; 300; 1352; 94; 1306; 312
722; 2; 239; 265; 823; 115; 785; 35; 768; 132
1008; 119; 67; 166; 1042; 197; 1032; 148; 1027; 199
1019; 72; 43; 48; 1040; 95; 1046; 81; 1025; 90
1435; 349; 138; 219; 1510; 470; 1530; 408; 1490; 459
629; 376; 236; 175; 749; 462; 663; 430; 734; 518
132; 1; 440; 339; 337; 175; 241; 61; 301; 204
490; 270; 145; 209; 560; 374; 520; 340; 534; 418
524; 2804; 625; 638; 812; 3145; 671; 2964; 745; 3208
127; 2216; 291; 625; 264; 2570; 217; 2416; 224; 2580
1; 2797; 370; 304; 160; 2934; 56; 2867; 133; 2978
311; 2961; 374; 257; 514; 3095; 411; 3048; 494; 3155
331; 2851; 77; 120; 371; 2907; 371; 2867; 341; 2907
