3669; 3287; 397; 361; 3846; 3489; 3774; 3401; 3791; 3519
3179; 2671; 595; 637; 3453; 3004; 3352; 2856; 3394; 3038
3019; 2185; 304; 490; 3158; 2430; 3116; 2291; 3082; 2455
3922; 1544; 308; 224; 4061; 1662; 4116; 1624; 4040; 1616
3608; 1716; 405; 389; 3799; 1929; 3929; 1792; 3767; 1896
3320; 2053; 363; 305; 3494; 2191; 3564; 2139; 3466; 2149
3037; 1576; 114; 606; 3077; 1882; 3069; 1732; 3051; 1887
2383; 2212; 485; 126; 2636; 2284; 2492; 2274; 2632; 2336
2868; 2166; 198; 172; 2965; 2254; 2874; 2276; 2983; 2316
2040; 1961; 377; 385; 2241; 2152; 2167; 2096; 2213; 2198
1936; 1977; 126; 144; 1994; 2047; 1950; 2061; 2000; 2095
1541; 1919; 393; 192; 1740; 2023; 1649; 1997; 1732; 2093
2420; 254; 388; 933; 2613; 736; 2679; 443; 2528; 717
2600; 1; 214; 250; 2695; 118; 2691; 33; 2616; 121
2253; 1192; 356; 930; 2420; 1674; 2474; 1365; 2341; 1662
2051; 2120; 404; 583; 2256; 2422; 2288; 2315; 2165; 2400
1547; 2700; 697; 917; 1888; 3170; 2036; 2912; 1812; 3116
1; 2692; 1681; 956; 779; 3238; 400; 3016; 746; 3285
1027; 1541; 458; 1568; 1300; 2378; 1251; 2057; 1207; 2393
1183; 3109; 302; 477; 1353; 3338; 1368; 3192; 1266; 3338
4385; 569; 1087; 1880; 4974; 1524; 4775; 1232; 4892; 1573
4215; 791; 253; 175; 4337; 869; 4247; 832; 4326; 918
4042; 676; 200; 212; 4139; 766; 4072; 715; 4118; 796
3715; 326; 389; 387; 3902; 512; 3835; 434; 3874; 533
3568; 1; 228; 325; 3674; 167; 3632; 77; 3644; 183
5086; 1523; 81; 150; 5120; 1607; 5129; 1561; 5098; 1604
5112; 1443; 158; 114; 5192; 1494; 5220; 1470; 5179; 1482
5224; 1227; 168; 214; 5311; 1332; 5336; 1290; 5291; 1318
308; 362; 483; 1712; 555; 1277; 588; 889; 426; 1260
184; 2079; 354; 387; 336; 2259; 386; 2141; 240; 2219
1; 2332; 290; 404; 134; 2500; 196; 2421; 83; 2399
757; 1; 741; 826; 1032; 367; 1161; 232; 964; 294
5; 754; 460; 550; 218; 1012; 111; 900; 179; 1074
4590; 3033; 303; 615; 4742; 3347; 4725; 3156; 4629; 3347
