519; 2632; 221; 1026; 618; 3154; 605; 2896; 507; 3154
262; 1459; 485; 1185; 501; 2018; 452; 1846; 415; 2036
182; 833; 264; 608; 298; 1084; 262; 900; 219; 1091
1; 61; 360; 769; 135; 510; 77; 373; 52; 536
1723; 3013; 602; 645; 2012; 3363; 2067; 3234; 1938; 3338
2098; 863; 927; 2143; 2485; 1938; 2565; 1699; 2393; 1920
2694; 133; 424; 725; 2853; 501; 2896; 347; 2810; 489
2883; 1; 152; 133; 2958; 68; 2963; 2; 2898; 61
1053; 2615; 249; 909; 1174; 3068; 1160; 2972; 1206; 3068
904; 2355; 201; 256; 1000; 2510; 964; 2437; 1039; 2485
3584; 1; 185; 677; 3685; 349; 3671; 251; 3655; 355
3685; 675; 111; 874; 3749; 1142; 3745; 994; 3715; 1136
3524; 1264; 337; 481; 3718; 1507; 3674; 1443; 3704; 1520
3710; 1554; 145; 397; 3772; 1766; 3768; 1676; 3742; 1763
3800; 1745; 64; 204; 3825; 1855; 3823; 1814; 3804; 1855
3749; 802; 213; 789; 3842; 1193; 3864; 1107; 3815; 1181
3898; 619; 40; 179; 3918; 715; 3918; 683; 3904; 715
3722; 1956; 346; 336; 3895; 2142; 3841; 2037; 3841; 2183
3715; 1966; 190; 573; 3817; 2251; 3817; 2163; 3783; 2241
3888; 2030; 237; 444; 4014; 2261; 4007; 2163; 3942; 2264
4220; 1417; 509; 1000; 4464; 1932; 4509; 1807; 4407; 1915
4241; 2193; 756; 631; 4563; 2519; 4648; 2464; 4546; 2495
4254; 1974; 999; 1345; 4784; 2608; 4852; 2509; 4743; 2584
4587; 1169; 885; 1397; 5011; 1936; 5071; 1862; 4976; 1908
4318; 2463; 272; 258; 4442; 2615; 4523; 2576; 4424; 2580
4733; 1368; 197; 296; 4800; 1485; 4851; 1428; 4775; 1454
5242; 1; 138; 136; 5310; 65; 5324; 23; 5277; 59
4826; 1169; 188; 196; 4918; 1269; 4937; 1226; 4892; 1255
4929; 133; 398; 1033; 5123; 656; 5132; 613; 5098; 649
2015; 2732; 401; 915; 2239; 3176; 2253; 3062; 2188; 3162
4010; 3264; 422; 384; 4198; 3465; 4149; 3331; 4051; 3506
3964; 2791; 293; 455; 4090; 3018; 4077; 2889; 3992; 3027
4360; 1693; 464; 685; 4588; 2082; 4638; 1998; 4546; 2055
