1985; 1765; 627; 844; 2288; 2185; 2172; 1995; 2255; 2212
2942; 1049; 187; 230; 3036; 1182; 3059; 1092; 2979; 1165
2839; 1280; 253; 780; 2969; 1710; 2992; 1484; 2909; 1704
2709; 2060; 257; 344; 2849; 2227; 2882; 2120; 2795; 2230
2605; 2403; 240; 223; 2692; 2507; 2729; 2457; 2649; 2460
2532; 2609; 290; 277; 2699; 2756; 2659; 2659; 2632; 2762
2665; 2886; 210; 497; 2769; 3142; 2755; 2982; 2689; 3139
2752; 3379; 190; 269; 2839; 3533; 2822; 3466; 2792; 3539
929; 1628; 235; 450; 1037; 1857; 998; 1733; 1004; 1868
1059; 2075; 182; 637; 1164; 2403; 1144; 2238; 1125; 2409
1169; 2713; 75; 306; 1205; 2895; 1211; 2782; 1183; 2892
1135; 3019; 78; 170; 1170; 3097; 1185; 3033; 1153; 3094
