1735; 2970; 344; 678; 1907; 3338; 1963; 3117; 1864; 3320
1177; 2491; 516; 1157; 1441; 3111; 1508; 2829; 1355; 3087
140; 3053; 667; 595; 448; 3353; 310; 3181; 398; 3398
1; 2590; 314; 455; 103; 2858; 27; 2759; 44; 2906
959; 3338; 242; 310; 1063; 3487; 1024; 3399; 1039; 3501
523; 2677; 519; 658; 747; 3006; 623; 2833; 713; 3035
438; 2607; 159; 159; 515; 2685; 466; 2626; 487; 2715
139; 2113; 352; 483; 308; 2361; 244; 2235; 277; 2371
75; 1862; 151; 254; 157; 1972; 133; 1901; 120; 1978
1; 1506; 156; 354; 59; 1699; 19; 1620; 19; 1716
114; 980; 301; 808; 244; 1402; 263; 1192; 169; 1388
1; 1791; 273; 814; 69; 2157; 137; 1994; 14; 2113
2032; 2567; 402; 405; 2211; 2785; 2270; 2718; 2181; 2761
1625; 2899; 490; 418; 1828; 3110; 1905; 3043; 1796; 3079
1517; 3210; 124; 149; 1587; 3280; 1625; 3265; 1575; 3238
2298; 2356; 141; 313; 2353; 2522; 2365; 2450; 2325; 2514
2350; 1988; 234; 370; 2481; 2194; 2514; 2112; 2455; 2187
2511; 1351; 134; 634; 2571; 1667; 2579; 1561; 2541; 1660
2507; 1016; 129; 333; 2566; 1198; 2558; 1136; 2537; 1202
2705; 1190; 194; 216; 2801; 1294; 2778; 1213; 2717; 1319
2515; 1381; 381; 749; 2719; 1757; 2759; 1594; 2658; 1737
2380; 2135; 311; 738; 2540; 2553; 2565; 2379; 2470; 2534
2184; 2867; 353; 547; 2366; 3137; 2416; 2996; 2307; 3111
2036; 3375; 328; 271; 2182; 3533; 2234; 3461; 2133; 3502
